filename,xmin,ymin,xmax,ymax,fracture_visible
0462_0216842156_02_WRI-L1_M010.png,79,386,161,441,1
0462_0216842156_02_WRI-L1_M010.png,287,412,317,572,1
0462_0216842156_02_WRI-L1_M010.png,145,379,165,478,1
0462_0216842208_02_WRI-L2_M010.png,162,522,269,592,1
0462_0216842208_02_WRI-L2_M010.png,348,82,367,117,
0463_0648751949_01_WRI-R1_F009.png,277,1301,311,1343,
0463_0648752099_02_WRI-R2_F009.png,121,1111,157,1147,1
0463_0812368633_03_WRI-L1_F015.png,578,687,627,755,1
0463_0812368666_03_WRI-L2_F015.png,443,526,499,583,1
0464_0977939811_01_WRI-R1_M015.png,510,175,536,207,1
0464_0977939811_01_WRI-R1_M015.png,574,658,597,728,1
0464_0977939811_01_WRI-R1_M015.png,198,590,363,685,1
0464_0977939811_01_WRI-R1_M015.png,455,324,528,402,1
0464_0977939871_01_WRI-R2_M015.png,536,283,579,353,1
0464_0977939871_01_WRI-R2_M015.png,312,648,429,765,
0464_0977939871_01_WRI-R2_M015.png,203,452,305,799,
0464_0979826248_02_WRI-R1_M015.png,573,198,608,266,1
0464_0979826248_02_WRI-R1_M015.png,177,720,344,838,
0464_0979826248_02_WRI-R1_M015.png,427,469,492,532,
0464_0979826325_02_WRI-R2_M015.png,513,81,550,148,
0464_0979826325_02_WRI-R2_M015.png,254,718,380,802,
0464_0980624962_03_WRI-R1_M015.png,23,607,85,724,1
0464_0980624962_03_WRI-R1_M015.png,183,585,344,687,1
0464_0980624962_03_WRI-R1_M015.png,441,334,499,404,1
0464_0980625004_04_WRI-R2_M015.png,417,720,474,829,1
0464_0980625004_04_WRI-R2_M015.png,247,520,367,604,1
0465_1256559223_01_WRI-L2_M016.png,64,274,118,346,1
0465_1256559223_01_WRI-L2_M016.png,273,160,479,617,1
0465_1256559223_01_WRI-L2_M016.png,233,199,418,369,1
0465_1256559323_01_WRI-L1_M016.png,9,273,63,347,1
0465_1256559323_01_WRI-L1_M016.png,307,206,533,686,1
0465_1256559323_01_WRI-L1_M016.png,189,240,241,312,1
0465_1256559323_01_WRI-L1_M016.png,294,182,555,474,1
0465_1258032432_02_WRI-L2_M016.png,183,343,414,807,1
0465_1258032432_02_WRI-L2_M016.png,4,62,23,91,1
0465_1258032432_02_WRI-L2_M016.png,193,365,405,547,1
0465_1258032450_02_WRI-L1_M016.png,281,414,505,857,1
0465_1258032450_02_WRI-L1_M016.png,167,392,229,464,1
0465_1258032450_02_WRI-L1_M016.png,5,59,21,89,1
0465_1258032450_02_WRI-L1_M016.png,264,382,527,678,1
0466_1003742271_01_WRI-R1_F004.png,355,298,374,318,1
0466_1003742271_01_WRI-R1_F004.png,405,322,417,395,1
0466_1003742271_01_WRI-R1_F004.png,122,480,224,658,1
0466_1003742271_01_WRI-R1_F004.png,280,461,350,543,1
0466_1003742309_01_WRI-R2_F004.png,352,247,401,316,1
0466_1003742309_01_WRI-R2_F004.png,142,544,221,720,1
0466_1003742309_01_WRI-R2_F004.png,217,532,274,630,1
0467_0369674799_01_WRI-R1_F003.png,380,55,400,80,
0467_0369674799_01_WRI-R1_F003.png,115,440,190,527,1
0467_0369674799_01_WRI-R1_F003.png,242,450,306,520,
0467_0369674891_01_WRI-R2_F003.png,270,53,295,84,
0467_0369674891_01_WRI-R2_F003.png,162,479,241,615,1
0468_0288517554_01_WRI-R1_M012.png,565,74,595,110,1
0468_0288517554_01_WRI-R1_M012.png,464,354,517,417,1
0468_0288517659_01_WRI-R2_M012.png,328,74,357,106,1
0468_0288517659_01_WRI-R2_M012.png,126,462,313,557,1
0468_0290300786_02_WRI-R1_M012.png,537,250,573,294,1
0468_0290300786_02_WRI-R1_M012.png,147,580,347,648,1
0468_0290300786_02_WRI-R1_M012.png,436,503,495,570,1
0468_0290300818_02_WRI-R2_M012.png,547,73,574,111,
0468_0290300818_02_WRI-R2_M012.png,279,569,431,677,1
0469_1001424499_01_WRI-L1_F009.png,241,763,370,880,1
0469_1001424499_01_WRI-L1_F009.png,14,237,38,274,1
0469_1001424499_01_WRI-L1_F009.png,82,822,171,896,1
0469_1001424598_01_WRI-L2_F009.png,134,646,236,730,1
0469_1001424598_01_WRI-L2_F009.png,129,557,198,605,1
0469_1001424598_01_WRI-L2_F009.png,20,36,43,71,1
0469_1002034452_02_WRI-L1_F009.png,277,657,403,753,1
0469_1002034452_02_WRI-L1_F009.png,139,728,218,808,1
0469_1002034452_02_WRI-L1_F009.png,146,524,245,590,1
0469_1002034452_02_WRI-L1_F009.png,13,794,55,866,1
0469_1002554736_03_WRI-L1_F009.png,201,610,331,718,1
0469_1002554736_03_WRI-L1_F009.png,8,962,40,1001,1
0469_1002554736_03_WRI-L1_F009.png,0,1024,14,1047,
0469_1002554736_03_WRI-L1_F009.png,75,673,153,751,
0469_1002554736_03_WRI-L1_F009.png,84,500,175,573,
0469_1002554781_03_WRI-L2_F009.png,152,677,263,764,
0469_1002554781_03_WRI-L2_F009.png,40,1026,72,1071,1
0469_1002554781_03_WRI-L2_F009.png,0,1171,37,1182,1
0469_1002554781_03_WRI-L2_F009.png,164,560,237,633,1
0469_1003491236_04_WRI-L1_F009.png,197,582,321,693,1
0469_1003491236_04_WRI-L1_F009.png,78,651,161,753,
0469_1003491236_04_WRI-L1_F009.png,29,910,59,931,
0469_1003491236_04_WRI-L1_F009.png,11,442,34,477,1
0469_1003491236_04_WRI-L1_F009.png,70,492,156,548,1
0469_1003491236_04_WRI-L1_F009.png,140,582,174,850,1
0469_1003491236_04_WRI-L1_F009.png,292,640,328,817,1
0469_1003491279_04_WRI-L2_F009.png,162,553,283,673,1
0469_1003491279_04_WRI-L2_F009.png,0,286,38,360,1
0469_1003491279_04_WRI-L2_F009.png,219,603,278,759,1
0469_1004366509_05_WRI-L1_F009.png,256,659,379,788,1
0469_1004366509_05_WRI-L1_F009.png,148,575,224,634,
0469_1004366509_05_WRI-L1_F009.png,138,742,210,829,
0469_1004366509_05_WRI-L1_F009.png,39,208,63,244,
0469_1004366509_05_WRI-L1_F009.png,346,656,380,931,
0469_1004366538_05_WRI-L2_F009.png,236,538,340,671,1
0469_1004366538_05_WRI-L2_F009.png,102,232,124,267,1
0469_1004366538_05_WRI-L2_F009.png,285,617,332,784,
0469_1004366538_05_WRI-L2_F009.png,231,466,269,674,1
0470_0366728570_01_WRI-R1_M013.png,604,889,631,923,1
0470_0366728614_01_WRI-R2_M013.png,416,87,446,126,1
0470_0366728614_01_WRI-R2_M013.png,233,538,397,603,1
0471_0535952474_01_WRI-R1_F007.png,383,585,434,699,1
0471_0535952517_01_WRI-R2_F007.png,320,728,339,755,
0472_0541554828_01_WRI-L1_F012.png,105,298,147,368,
0472_0541554828_01_WRI-L1_F012.png,377,582,573,691,1
0472_0541554828_01_WRI-L1_F012.png,233,517,306,594,1
0472_0541554933_01_WRI-L2_F012.png,6,98,48,166,1
0472_0541554933_01_WRI-L2_F012.png,198,618,374,741,1
0472_0542108633_02_WRI-L1_F013.png,685,464,739,535,1
0472_0542108633_02_WRI-L1_F013.png,354,579,555,672,1
0472_0542108660_02_WRI-L2_F013.png,534,343,590,408,1
0472_0542108660_02_WRI-L2_F013.png,168,318,348,443,1
0472_0542718889_03_WRI-L1_F013.png,37,836,85,899,1
0472_0542718889_03_WRI-L1_F013.png,211,527,400,613,1
0472_0542718889_03_WRI-L1_F013.png,70,465,142,527,
0472_0542718929_03_WRI-L2_F013.png,427,787,471,855,
0472_0542718929_03_WRI-L2_F013.png,190,496,355,580,
0473_1196675800_01_WRI-R1_M013.png,531,442,586,514,
0473_1196675800_01_WRI-R1_M013.png,164,484,377,568,
0473_1196675848_01_WRI-R2_M013.png,450,136,501,207,1
0473_1196675848_01_WRI-R2_M013.png,197,472,290,861,
0473_1196675848_01_WRI-R2_M013.png,210,415,378,476,1
0474_0247409014_01_WRI-L1_M003.png,177,125,207,162,
0474_0247409014_01_WRI-L1_M003.png,73,319,107,347,
0474_0247409014_01_WRI-L1_M003.png,332,365,422,434,
0474_0247409014_01_WRI-L1_M003.png,241,331,311,379,
0474_0247409047_01_WRI-L2_M003.png,116,277,164,357,
0474_0247409047_01_WRI-L2_M003.png,338,240,414,289,
0474_0247409047_01_WRI-L2_M003.png,314,238,376,276,1
0475_0916035018_01_WRI-R1_F000.png,42,207,59,228,1
0475_0916035018_01_WRI-R1_F000.png,175,305,255,372,1
0475_0916035018_01_WRI-R1_F000.png,281,285,339,316,1
0475_0916035066_01_WRI-R2_F000.png,34,49,47,63,1
0475_0916035066_01_WRI-R2_F000.png,147,275,224,342,1
0476_0834388162_01_WRI-R1_F005.png,411,715,468,790,1
0476_0834388162_01_WRI-R1_F005.png,125,490,228,545,1
0476_0834388162_01_WRI-R1_F005.png,288,458,366,502,1
0476_0834388208_01_WRI-R2_F005.png,325,702,392,775,1
0476_0834388208_01_WRI-R2_F005.png,175,424,252,486,1
0476_0834388208_01_WRI-R2_F005.png,210,406,286,448,1
0477_0619933063_01_WRI-L1_M012.png,17,138,71,205,1
0477_0619933063_01_WRI-L1_M012.png,334,635,497,740,1
0477_0619933063_01_WRI-L1_M012.png,160,431,214,486,1
0477_0619933063_01_WRI-L1_M012.png,334,251,623,991,1
0477_0619933132_01_WRI-L2_M012.png,70,273,123,339,
0477_0619933132_01_WRI-L2_M012.png,304,698,412,758,
0477_0619933132_01_WRI-L2_M012.png,299,296,397,1038,
0477_0620534020_02_WRI-L1_M012.png,23,317,39,360,1
0477_0620534020_02_WRI-L1_M012.png,365,649,526,755,1
0477_0620534020_02_WRI-L1_M012.png,190,423,252,487,1
0477_0620534020_02_WRI-L1_M012.png,352,278,688,996,1
0477_0620534054_02_WRI-L2_M012.png,6,71,25,105,1
0477_0620534054_02_WRI-L2_M012.png,186,658,298,716,1
0477_0620534054_02_WRI-L2_M012.png,186,253,296,1003,
0477_0621738837_03_WRI-L1_M012.png,777,74,803,109,
0477_0621738837_03_WRI-L1_M012.png,431,597,580,689,1
0477_0621738837_03_WRI-L1_M012.png,427,190,690,944,1
0477_0621738904_03_WRI-L2_M012.png,620,71,641,104,1
0477_0621738904_03_WRI-L2_M012.png,318,524,429,590,1
0477_0621738904_03_WRI-L2_M012.png,268,127,409,885,
0477_0622347264_04_WRI-L1_M012.png,31,833,86,905,
0477_0622347264_04_WRI-L1_M012.png,372,754,532,830,1
0477_0622347264_04_WRI-L1_M012.png,177,549,237,607,1
0477_0622347264_04_WRI-L1_M012.png,381,358,634,985,1
0477_0622347264_04_WRI-L1_M012.png,483,788,525,931,1
0477_0622347264_04_WRI-L1_M012.png,362,663,420,818,1
0477_0622347373_04_WRI-L2_M012.png,188,1108,249,1176,1
0477_0622347373_04_WRI-L2_M012.png,342,794,448,868,
0477_0622347373_04_WRI-L2_M012.png,226,426,483,1143,
0477_0622347373_04_WRI-L2_M012.png,428,802,491,1090,1
0477_0622347373_04_WRI-L2_M012.png,303,740,368,895,1
0477_0623210620_05_WRI-L1_M012.png,46,524,61,552,
0477_0623210620_05_WRI-L1_M012.png,44,681,60,704,
0477_0623210620_05_WRI-L1_M012.png,64,367,125,425,
0477_0623210620_05_WRI-L1_M012.png,274,565,429,643,
0477_0623210620_05_WRI-L1_M012.png,292,372,423,702,1
0477_0623210620_05_WRI-L1_M012.png,332,612,411,885,1
0477_0623210620_05_WRI-L1_M012.png,398,593,424,728,
0477_0623210620_05_WRI-L1_M012.png,262,476,319,625,
0477_0623210702_05_WRI-L2_M012.png,78,509,104,546,1
0477_0623210702_05_WRI-L2_M012.png,42,751,62,783,1
0477_0623210702_05_WRI-L2_M012.png,197,572,300,647,1
0477_0623210702_05_WRI-L2_M012.png,283,603,301,834,1
0477_0623210702_05_WRI-L2_M012.png,168,500,212,720,
0478_0651059401_01_WRI-L1_F007.png,477,894,547,1011,
0478_0651059401_01_WRI-L1_F007.png,237,468,357,553,
0478_0651059479_01_WRI-L2_F007.png,444,938,513,1052,
0478_0651059479_01_WRI-L2_F007.png,224,764,331,844,
0479_0883857124_01_WRI-R1_M012.png,129,478,158,512,
0479_0883857167_01_WRI-R2_M012.png,45,486,76,522,
0479_0888259160_02_WRI-R1_M012.png,537,730,683,914,1
0479_0888259160_02_WRI-R1_M012.png,692,283,755,385,
0479_0888259176_02_WRI-R2_M012.png,551,662,692,792,
0479_0888259176_02_WRI-R2_M012.png,603,257,673,356,1
0480_0953011791_01_WRI-R1_M001.png,328,9,342,28,1
0480_0953011842_01_WRI-R2_M001.png,65,64,88,93,1
0480_1159742224_02_WRI-L1_M007.png,645,650,696,719,1
0480_1159742224_02_WRI-L1_M007.png,198,432,292,492,1
0480_1159742224_02_WRI-L1_M007.png,337,484,444,574,1
0480_1159742313_02_WRI-L2_M007.png,319,574,413,650,1
0480_1159742313_02_WRI-L2_M007.png,82,802,135,870,1
0480_1160356207_03_WRI-L1_M007.png,240,531,341,607,1
0480_1160356207_03_WRI-L1_M007.png,101,446,192,516,1
0480_1160356207_03_WRI-L1_M007.png,7,232,32,270,
0480_1160356300_03_WRI-L2_M007.png,180,347,264,419,1
0480_1160356300_03_WRI-L2_M007.png,6,48,67,118,
0480_1161554902_04_WRI-L1_M007.png,143,628,227,688,
0480_1161554902_04_WRI-L1_M007.png,267,696,377,799,1
0480_1161554902_04_WRI-L1_M007.png,51,836,75,873,1
0480_1161554902_04_WRI-L1_M007.png,46,307,66,331,1
0480_1161554902_04_WRI-L1_M007.png,266,645,296,956,1
0480_1161554902_04_WRI-L1_M007.png,349,646,380,901,1
0480_1161554952_04_WRI-L2_M007.png,3,59,57,128,1
0480_1161554952_04_WRI-L2_M007.png,188,617,277,704,1
0480_1161554952_04_WRI-L2_M007.png,165,552,219,868,1
0481_0483514378_01_WRI-R1_F006.png,510,960,589,1074,
0481_0483514378_01_WRI-R1_F006.png,170,639,304,704,
0481_0483514448_01_WRI-R2_F006.png,495,432,517,469,
0481_0483514448_01_WRI-R2_F006.png,498,726,534,834,
0481_0483514448_01_WRI-R2_F006.png,284,436,377,502,
0481_0485337125_02_WRI-R1_F006.png,345,952,379,996,
0481_0485337125_02_WRI-R1_F006.png,122,518,260,612,
0481_0485337125_02_WRI-R1_F006.png,293,520,368,583,
0481_0485337189_02_WRI-R2_F006.png,268,907,304,947,1
0481_0485337189_02_WRI-R2_F006.png,165,536,278,638,1
0481_0485337189_02_WRI-R2_F006.png,159,521,207,790,1
0482_0828146153_01_WRI-R1_M012.png,166,561,309,661,1
0482_0828146153_01_WRI-R1_M012.png,406,434,464,504,
0482_0828146153_01_WRI-R1_M012.png,464,925,499,971,
0482_0828146218_01_WRI-R2_M012.png,164,396,293,498,
0482_0828146218_01_WRI-R2_M012.png,440,999,477,1045,
0482_0828146218_01_WRI-R2_M012.png,491,1095,519,1210,
0482_0828760225_02_WRI-R1_M012.png,194,576,343,670,
0482_0828760225_02_WRI-R1_M012.png,418,458,485,536,
0482_0828760225_02_WRI-R1_M012.png,504,242,533,279,1
0482_0828760297_02_WRI-R2_M012.png,237,570,367,646,
0482_0828760297_02_WRI-R2_M012.png,422,171,449,208,
0482_0829961380_03_WRI-R1_M012.png,208,565,363,670,
0482_0829961380_03_WRI-R1_M012.png,442,432,504,507,
0482_0829961380_03_WRI-R1_M012.png,550,324,606,397,
0482_0829961380_03_WRI-R1_M012.png,340,544,365,883,
0482_0829961380_03_WRI-R1_M012.png,214,602,248,718,
0482_0829961405_03_WRI-R2_M012.png,221,585,354,700,
0482_0829961405_03_WRI-R2_M012.png,493,32,523,98,
0482_0829961405_03_WRI-R2_M012.png,222,652,250,946,
0482_0829961405_03_WRI-R2_M012.png,310,596,361,834,1
0483_0586617429_01_WRI-L1_M014.png,0,651,48,725,1
0483_0586617429_01_WRI-L1_M014.png,163,464,224,532,
0483_0586617510_01_WRI-L2_M014.png,194,597,360,693,
0483_0586617510_01_WRI-L2_M014.png,40,271,67,313,
0483_0586617510_01_WRI-L2_M014.png,0,802,18,827,1
0484_0848276061_01_WRI-R1_M011.png,592,468,678,588,
0484_0848276084_01_WRI-R2_M011.png,105,502,206,566,
0484_0848276084_01_WRI-R2_M011.png,281,84,360,206,1
0485_0523826461_01_WRI-R1_F016.png,738,296,834,421,1
0485_0523826520_01_WRI-R2_F016.png,583,257,672,377,1
0485_0534108422_02_WRI-R1_F016.png,398,737,453,814,1
0485_0534108444_02_WRI-R2_F016.png,356,624,403,687,1
0486_0289247629_01_WRI-L1_M011.png,467,983,532,1096,1
0486_0289247663_01_WRI-L2_M011.png,413,791,475,904,
0486_0289247663_01_WRI-L2_M011.png,168,429,294,495,
0487_0725472117_01_WRI-R1_F012.png,675,757,810,873,
0487_0725472117_01_WRI-R1_F012.png,815,413,952,540,
0487_0725472117_01_WRI-R1_F012.png,782,571,861,648,1
0487_0725472145_01_WRI-R2_F012.png,688,299,819,437,1
0487_0725472145_01_WRI-R2_F012.png,702,641,801,802,1
0487_0725472145_01_WRI-R2_F012.png,712,550,781,617,1
0487_0726079586_02_WRI-R1_F012.png,203,498,355,578,
0487_0726079586_02_WRI-R1_F012.png,517,170,597,298,
0487_0726079586_02_WRI-R1_F012.png,442,421,499,477,
0487_0726079618_02_WRI-R2_F012.png,212,404,343,476,
0487_0726079618_02_WRI-R2_F012.png,446,15,502,109,1
0487_0727289938_03_WRI-R1_F012.png,514,629,596,751,1
0487_0727289938_03_WRI-R1_F012.png,185,427,336,516,1
0487_0727289938_03_WRI-R1_F012.png,412,335,463,382,1
0487_0727289981_03_WRI-R2_F012.png,199,416,317,527,1
0487_0727289981_03_WRI-R2_F012.png,389,262,462,383,1
0487_0727289981_03_WRI-R2_F012.png,212,495,260,714,1
0488_0668060143_01_WRI-L1_M010.png,37,309,80,381,1
0488_0668060160_01_WRI-L2_M010.png,204,282,247,353,1
0489_0632764847_01_WRI-L1_F016.png,51,483,106,555,1
0489_0632764847_01_WRI-L1_F016.png,325,69,375,96,
0489_0632764913_01_WRI-L2_F016.png,92,308,134,383,
0490_0671128517_01_WRI-R1_F012.png,374,529,466,606,1
0490_0671128517_01_WRI-R1_F012.png,108,1290,162,1342,1
0490_0671128517_01_WRI-R1_F012.png,146,455,337,538,1
0490_0671128615_01_WRI-R2_F012.png,8,1125,48,1174,1
0490_0671128615_01_WRI-R2_F012.png,136,426,349,545,1
0490_0671128615_01_WRI-R2_F012.png,249,75,311,113,1
0490_0671128615_01_WRI-R2_F012.png,189,543,279,612,
0490_0671612454_02_WRI-R1_F012.png,365,499,458,572,1
0490_0671612454_02_WRI-R1_F012.png,474,898,523,969,
0490_0671612501_02_WRI-R2_F012.png,377,747,434,816,
0490_0671612501_02_WRI-R2_F012.png,154,294,320,415,
0490_0671612501_02_WRI-R2_F012.png,225,389,308,461,
0490_0672211653_03_WRI-R1_F012.png,459,552,549,624,
0490_0672211653_03_WRI-R1_F012.png,605,925,660,994,
0490_0672211653_03_WRI-R1_F012.png,264,414,444,525,
0490_0672211695_03_WRI-R2_F012.png,569,8,620,75,
0490_0672211695_03_WRI-R2_F012.png,279,259,451,374,
0490_0672211695_03_WRI-R2_F012.png,353,385,430,466,
0490_0673505652_04_WRI-R1_F012.png,557,226,591,296,1
0490_0673505652_04_WRI-R1_F012.png,184,346,379,427,1
0490_0673505652_04_WRI-R1_F012.png,411,437,496,507,1
0490_0673505687_04_WRI-R2_F012.png,399,21,454,89,1
0490_0673505687_04_WRI-R2_F012.png,211,389,374,486,1
0490_0673505687_04_WRI-R2_F012.png,290,491,361,547,1
0491_1201399775_01_WRI-L1_F014.png,46,421,87,496,
0491_1201399799_01_WRI-L2_F014.png,4,477,41,552,1
0491_1201399799_01_WRI-L2_F014.png,97,117,114,146,1
0492_0880239770_01_WRI-R1_M009.png,462,922,489,993,1
0492_0880239815_01_WRI-R2_M009.png,342,809,373,880,1
0493_0286902110_01_WRI-L1_F015.png,63,109,86,142,1
0493_0286902143_01_WRI-L2_F015.png,8,947,46,1020,1
0494_1023023335_01_WRI-L1_F014.png,5,896,32,945,1
0494_1023023373_01_WRI-L2_F014.png,9,143,62,217,1
0495_0596442589_01_WRI-L1_M004.png,0,655,26,672,1
0495_0596442638_01_WRI-L2_M004.png,27,685,67,755,
0495_0596442638_01_WRI-L2_M004.png,155,353,251,405,
0496_0823994114_01_WRI-L1_F006.png,201,317,298,389,
0496_0823994114_01_WRI-L1_F006.png,80,278,160,328,
0496_0823994114_01_WRI-L1_F006.png,0,64,45,132,
0496_0823994114_01_WRI-L1_F006.png,28,21,46,45,
0496_0823994212_01_WRI-L2_F006.png,126,364,208,414,1
0496_0823994212_01_WRI-L2_F006.png,84,326,160,368,1
0496_0823994212_01_WRI-L2_F006.png,7,51,25,77,1
0496_0823998176_02_WRI-L1_F006.png,15,538,64,608,1
0496_0823998176_02_WRI-L1_F006.png,253,255,349,314,1
0496_0823998176_02_WRI-L1_F006.png,122,229,206,275,1
0496_0823998221_02_WRI-L2_F006.png,444,195,500,264,1
0496_0823998221_02_WRI-L2_F006.png,169,262,254,312,1
0496_0824694667_03_WRI-L1_F006.png,269,406,365,468,1
0496_0824694667_03_WRI-L1_F006.png,133,371,208,420,1
0496_0824694667_03_WRI-L1_F006.png,6,32,52,100,1
0496_0824694701_03_WRI-L2_F006.png,197,409,273,461,1
0496_0824694701_03_WRI-L2_F006.png,80,49,136,129,
0496_0825197506_04_WRI-L1_F006.png,217,318,318,387,
0496_0825197506_04_WRI-L1_F006.png,9,78,27,102,
0496_0825197506_04_WRI-L1_F006.png,0,40,40,72,
0496_0825197657_04_WRI-L2_F006.png,192,316,281,377,1
0496_0825197657_04_WRI-L2_F006.png,83,32,100,59,1
0496_0825808019_05_WRI-L1_F006.png,269,454,370,524,1
0496_0825808019_05_WRI-L1_F006.png,23,685,77,756,1
0496_0825808019_05_WRI-L1_F006.png,255,432,289,592,1
0496_0825808019_05_WRI-L1_F006.png,357,457,368,604,1
0496_0825808019_05_WRI-L1_F006.png,127,430,208,486,1
0496_0825808122_05_WRI-L2_F006.png,172,382,260,445,1
0496_0825808122_05_WRI-L2_F006.png,47,794,90,864,1
0496_0825808122_05_WRI-L2_F006.png,165,359,198,535,1
0496_0825808122_05_WRI-L2_F006.png,250,424,260,511,
0496_0825808122_05_WRI-L2_F006.png,242,358,251,410,1
0497_0846764711_01_WRI-R1_F010.png,480,73,570,192,
0497_0846764746_01_WRI-R2_F010.png,393,1,481,110,
0497_0846764746_01_WRI-R2_F010.png,226,452,346,515,1
0498_0247691923_01_WRI-R1_M014.png,388,399,492,449,1
0498_0247691923_01_WRI-R1_M014.png,563,274,617,348,1
0498_0247691923_01_WRI-R1_M014.png,200,425,360,507,1
0498_0247691959_01_WRI-R2_M014.png,469,301,520,376,1
0498_0247691959_01_WRI-R2_M014.png,173,431,257,757,1
0498_0283642033_02_WRI-R1_M015.png,486,867,516,938,1
0498_0283642068_02_WRI-R2_M015.png,374,1014,405,1054,1
0498_0283642068_02_WRI-R2_M015.png,388,1089,421,1164,1
0498_0283642068_02_WRI-R2_M015.png,152,514,308,584,1
0499_0808233398_01_WRI-L1_M008.png,0,753,69,862,1
0499_0808233398_01_WRI-L1_M008.png,223,424,358,483,1
0499_0808233438_01_WRI-L2_M008.png,29,688,100,807,1
0499_0808233438_01_WRI-L2_M008.png,187,390,298,469,1
0500_0515510337_01_WRI-L1_M012.png,0,701,36,793,1
0500_0515510337_01_WRI-L1_M012.png,3,58,25,89,1
0500_0515510361_01_WRI-L2_M012.png,34,408,92,477,1
0500_0515510361_01_WRI-L2_M012.png,154,375,309,450,1
0500_0515510361_01_WRI-L2_M012.png,279,362,365,678,1
0501_0443198334_01_WRI-R1_F005.png,373,468,393,492,1
0501_0443198334_01_WRI-R1_F005.png,376,565,426,604,1
0501_0443198375_01_WRI-R2_F005.png,365,559,422,628,1
0502_0882596652_01_WRI-R1_F011.png,468,730,525,802,1
0502_0882596696_01_WRI-R2_F011.png,279,775,338,848,1
0502_0882596696_01_WRI-R2_F011.png,122,449,259,519,1
0503_1018511008_01_WRI-L1_M012.png,239,604,380,684,1
0503_1018511008_01_WRI-L1_M012.png,85,548,177,617,
0503_1018511008_01_WRI-L1_M012.png,2,99,35,169,
0503_1018511068_01_WRI-L2_M012.png,121,596,227,691,1
0503_1018511068_01_WRI-L2_M012.png,15,211,56,284,1
0503_1020470848_02_WRI-L1_M012.png,233,637,365,724,1
0503_1020470848_02_WRI-L1_M012.png,117,582,190,643,1
0503_1020470848_02_WRI-L1_M012.png,33,337,54,374,1
0503_1020470848_02_WRI-L1_M012.png,10,589,39,614,1
0503_1020470895_02_WRI-L2_M012.png,121,681,214,752,1
0503_1020470895_02_WRI-L2_M012.png,18,351,71,418,1
0503_1020470895_02_WRI-L2_M012.png,159,625,256,980,1
0504_1024018669_01_WRI-R1_M014.png,4,434,49,506,1
0504_1024018669_01_WRI-R1_M014.png,182,335,263,387,
0504_1024018718_01_WRI-R2_M014.png,0,511,48,579,
0505_0276721894_01_WRI-L2_F003.png,22,35,38,59,1
0505_0276721894_01_WRI-L2_F003.png,106,385,258,481,1
0506_0763128820_01_WRI-R1_M015.png,503,789,572,866,1
0506_0763128820_01_WRI-R1_M015.png,161,525,318,710,1
0506_0763128866_01_WRI-R2_M015.png,408,778,468,851,
0506_0763128866_01_WRI-R2_M015.png,219,511,354,729,
0507_1135294906_01_WRI-L1_M015.png,11,1035,54,1109,1
0507_1135294906_01_WRI-L1_M015.png,190,403,439,514,1
0507_1135294906_01_WRI-L1_M015.png,68,335,131,394,
0507_1135294951_01_WRI-L2_M015.png,33,1024,75,1103,
0507_1135294951_01_WRI-L2_M015.png,181,434,424,570,1
0507_1135294951_01_WRI-L2_M015.png,327,469,443,914,1
0507_1135296571_02_WRI-L1_M015.png,73,960,116,1032,1
0507_1135296613_02_WRI-L2_M015.png,8,877,44,953,1
